# obtained from R object "mapping.unique", downloaded on 1 July 2016 from 
# http://halfonlab.ccr.buffalo.edu/spike/mapping.unique
"probe.set.id","fold.change"
"144836_at",-1
"144837_at",-1
"144838_at",-1
"144839_at",-1
"144840_at",-1
"144841_at",-1
"144842_at",1
"144843_at",-1
"144844_at",-1
"144845_at",-1
"144846_at",-1
"144847_at",-1
"144848_at",-1
"144849_at",1
"144850_at",1
"144851_at",-1
"144852_at",-1
"144853_at",-1
"144854_at",-1
"144855_at",1.7
"144856_at",-1
"144857_at",-1
"144858_at",-1
"144859_at",-1
"144860_at",-1
"144861_at",-1
"144862_at",-1
"144863_at",-1
"144864_at",-1
"144865_at",1.7
"144866_at",-1
"144867_at",-1
"144868_at",-1
"144869_at",-1
"144870_at",-1
"144871_at",1
"144872_at",-1
"144873_at",-1
"144874_at",-1
"144875_at",-1
"144876_at",-1
"144877_at",-1
"144878_at",-1
"144879_at",-1
"144880_at",-1
"144881_at",-1
"144882_at",-1
"144883_at",-1
"144884_at",-1
"144885_at",-1
"144886_at",-1
"144887_at",-1
"144888_at",-1
"144889_at",-1
"144890_at",-1
"144891_at",-1
"144892_at",-1
"144893_at",-1
"144894_at",-1
"144895_f_at",-1
"144896_at",-1
"144897_at",-1
"144898_at",-1
"144899_at",-1
"144900_at",-1
"144901_at",-1
"144902_at",-1
"144903_at",-1
"144904_at",-1
"144905_at",-1
"144906_at",1
"144907_at",-1
"144908_at",-1
"144909_at",-1
"144910_at",-1
"144911_at",-1
"144912_at",-1
"144913_at",1
"144914_at",-1
"144915_at",-1
"144916_at",-1
"144917_at",-1
"144918_at",-1
"144919_at",-1
"144920_at",-1
"144921_at",-1
"144922_at",-1
"144923_at",-1
"144924_at",-1
"144925_at",-1
"144926_at",-1
"144927_s_at",-1
"144928_at",-1
"144929_at",-1
"144930_at",-1
"144931_at",-1
"144932_at",-1
"144933_at",-1
"144934_at",-1
"144935_at",-1
"144936_at",-1
"144937_at",-1
"144938_at",-1
"144939_at",-1
"144940_at",-1
"144941_at",-1
"144942_at",-1
"144943_at",-1
"144944_at",-1
"144945_at",-1
"144946_at",-1
"144947_at",-1
"144948_at",-1
"144949_at",3
"144950_at",-1
"144951_at",-1
"144952_at",-1
"144953_at",-1
"144954_at",-1
"144955_at",-1
"144956_i_at",-1
"144957_r_at",-1
"144958_at",-1
"144959_at",-1
"144960_at",-1
"144961_at",-1
"144962_at",2.5
"144963_at",-1
"144964_at",-1
"144965_at",-1
"144966_at",-1
"144967_at",-1
"144968_at",-1
"144969_at",-1
"144970_at",-1
"144971_at",-1
"144972_at",-1
"144973_at",-1
"144974_at",-1
"144975_at",-1
"144976_at",-1
"144977_at",-1
"144978_at",-1
"144979_at",-1
"144980_at",-1
"144981_at",-1
"144982_s_at",-1
"144983_at",-1
"144984_at",-1
"144985_at",-1
"144986_at",-1
"144987_at",-1
"144988_at",-1
"144989_at",-1
"144990_at",-1
"144991_at",-1
"144992_at",-1
"144993_at",-1
"144994_at",-1
"144995_at",-1
"144996_at",-1
"144997_at",1
"144998_at",-1
"144999_at",-1
"145000_at",-1
"145001_at",-1
"145002_at",-1
"145003_at",-1
"145004_at",-1
"145005_at",-1
"145006_at",-1
"145007_at",-1
"145008_at",-1
"145009_at",-1
"145010_at",-1
"145011_at",-1
"145012_at",-1
"145013_at",-1
"145014_at",-1
"145015_at",-1
"145016_at",-1
"145017_at",-1
"145018_at",-1
"145019_at",-1
"145020_at",1
"145021_at",-1
"145022_at",-1
"145023_at",-1
"145024_at",-1
"145025_at",-1
"145026_at",-1
"145027_at",-1
"145028_at",-1
"145029_at",-1
"145030_at",-1
"145031_at",-1
"145032_at",-1
"145033_at",1
"145034_at",-1
"145035_at",-1
"145036_at",1
"145037_at",-1
"145038_at",-1
"145039_at",-1
"145040_at",-1
"145041_at",-1
"145042_at",-1
"145043_at",-1
"145044_i_at",-1
"145045_f_at",-1
"145046_at",-1
"145047_at",-1
"145048_at",-1
"145049_at",-1
"145050_at",-1
"145051_at",-1
"145052_at",-1
"145053_at",1.2
"145054_at",1.2
"145055_at",-1
"145056_at",-1
"145057_at",-1
"145058_at",-1
"145059_at",-1
"145060_at",-1
"145061_at",-1
"145062_at",-1
"145063_at",1
"145064_at",-1
"145065_i_at",-1
"145066_r_at",-1
"145067_at",1.25
"145068_at",1.25
"145069_at",-1
"145070_at",-1
"145071_at",-1
"145072_at",-1
"145073_at",-1
"145074_at",-1
"145075_at",-1
"145076_at",-1
"145077_at",-1
"145078_at",-1
"145079_at",-1
"145080_at",-1
"145081_i_at",-1
"145082_at",-1
"145083_at",-1
"145084_at",-1
"145085_at",-1
"145086_at",-1
"145087_at",-1
"145088_at",-1
"145089_at",-1
"145090_at",-1
"145091_at",-1
"145092_at",-1
"145093_at",-1
"145094_at",1
"145095_at",1
"145096_at",-1
"145097_at",-1
"145098_at",1
"145099_at",-1
"145100_at",-1
"145101_at",-1
"145102_at",-1
"145103_at",-1
"145104_at",-1
"145105_at",-1
"145106_at",-1
"145107_at",-1
"145108_at",-1
"145109_at",-1
"145110_at",-1
"145111_at",-1
"145112_at",-1
"145113_at",-1
"145114_at",-1
"145115_at",-1
"145116_at",-1
"145117_at",-1
"145118_at",-1
"145119_at",-1
"145120_at",-1
"145121_at",-1
"145122_at",-1
"145123_at",-1
"145124_at",-1
"145125_at",-1
"145126_at",1
"145127_s_at",-1
"145128_i_at",-1
"145129_r_at",-1
"145130_at",-1
"145131_at",-1
"145132_at",-1
"145133_at",-1
"145134_at",-1
"145135_at",-1
"145136_at",-1
"145137_at",-1
"145138_at",-1
"145139_at",-1
"145140_at",-1
"145141_at",-1
"145142_at",-1
"145143_at",1
"145144_at",-1
"145145_at",-1
"145146_at",-1
"145147_at",1
"145148_at",-1
"145149_at",-1
"145150_at",-1
"145151_at",-1
"145152_at",-1
"145153_at",-1
"145154_at",-1
"145155_at",-1
"145156_at",-1
"145157_at",-1
"145158_at",-1
"145159_at",-1
"145160_at",-1
"145161_at",-1
"145162_at",-1
"145163_at",-1
"145164_at",-1
"145165_at",-1
"145166_at",-1
"145167_at",-1
"145168_at",-1
"145169_at",-1
"145170_at",-1
"145171_at",-1
"145172_at",-1
"145173_at",-1
"145174_at",-1
"145175_at",1
"145176_at",1
"145177_at",-1
"145178_at",-1
"145179_at",-1
"145180_at",-1
"145181_at",1
"145182_at",-1
"145183_at",-1
"145184_at",-1
"145185_at",-1
"145186_at",-1
"145187_at",-1
"145188_at",-1
"145189_at",-1
"145190_at",-1
"145191_s_at",-1
"145192_at",-1
"145193_at",-1
"145194_at",-1
"145195_at",-1
"145196_at",-1
"145197_at",-1
"145198_at",-1
"145199_at",-1
"145200_at",-1
"145201_at",-1
"145202_at",-1
"145203_at",-1
"145204_at",-1
"145205_at",-1
"145206_at",-1
"145207_at",-1
"145208_at",-1
"145209_at",-1
"145210_at",-1
"145211_at",-1
"145212_at",-1
"145213_at",-1
"145214_at",-1
"145215_at",-1
"145216_at",-1
"145217_at",-1
"145218_at",-1
"145219_at",-1
"145220_at",-1
"145221_at",-1
"145222_at",-1
"145223_at",-1
"145224_at",-1
"145225_at",-1
"145226_at",-1
"145227_at",-1
"145228_at",-1
"145229_at",-1
"145230_at",-1
"145231_at",-1
"145232_at",-1
"145233_at",-1
"145234_at",-1
"145235_at",-1
"145236_at",-1
"145237_at",-1
"145238_at",-1
"145239_at",-1
"145240_at",-1
"145241_at",-1
"145242_at",1.7
"145243_at",-1
"145244_at",-1
"145245_at",-1
"145246_at",-1
"145247_at",-1
"145248_at",-1
"145249_at",-1
"145250_at",1
"145251_at",-1
"145252_at",-1
"145253_at",-1
"145254_at",-1
"145255_at",-1
"145256_at",-1
"145257_at",-1
"145258_at",-1
"145259_at",1
"145260_at",-1
"145261_at",1
"145262_at",-1
"145263_at",-1
"145264_at",-1
"145265_at",-1
"145266_at",-1
"145267_at",-1
"145268_at",-1
"145269_at",-1
"145270_at",-1
"145271_at",-1
"145272_at",-1
"145273_at",-1
"145274_at",-1
"145275_at",-1
"145276_at",-1
"145277_at",-1
"145278_at",-1
"145279_at",-1
"145280_at",-1
"145281_at",-1
"145282_at",-1
"145283_at",-1
"145284_at",-1
"145285_at",-1
"145286_at",-1
"145287_at",-1
"145288_at",-1
"145289_at",-1
"145290_at",-1
"145291_at",-1
"145292_at",-1
"145293_at",-1
"145294_at",1.5
"145295_at",-1
"145296_at",-1
"145297_at",-1
"145298_at",-1
"145299_at",-1
"145300_at",-1
"145301_at",-1
"145302_at",-1
"145303_at",-1
"145304_at",-1
"145305_at",-1
"145306_at",-1
"145307_at",-1
"145308_at",-1
"145309_at",-1
"145310_at",-1
"145311_at",-1
"145312_at",-1
"145313_at",-1
"145314_r_at",-1
"145315_at",-1
"145316_at",-1
"145317_at",-1
"145318_at",-1
"145319_at",-1
"145320_at",-1
"145321_at",-1
"145322_at",-1
"145323_at",-1
"145324_at",-1
"145325_at",-1
"145326_s_at",1
"145327_s_at",1
"145328_at",-1
"145329_at",-1
"145330_at",1
"145331_at",-1
"145332_at",-1
"145333_at",-1
"145334_at",-1
"145335_at",-1
"145336_at",-1
"145337_at",-1
"145338_at",-1
"145339_at",-1
"145340_at",-1
"145341_i_at",-1
"145342_r_at",-1
"145343_at",-1
"145344_at",-1
"145345_at",-1
"145346_at",-1
"145347_at",-1
"145348_at",4
"145349_at",-1
"145350_at",-1
"145351_at",-1
"145352_at",-1
"145353_at",-1
"145354_at",-1
"145355_at",1
"145356_at",-1
"145357_at",-1
"145358_at",-1
"145359_at",-1
"145360_at",-1
"145361_at",-1
"145362_at",-1
"145363_at",-1
"145364_at",-1
"145365_at",-1
"145366_at",-1
"145367_at",1
"145368_at",-1
"145369_at",-1
"145370_at",-1
"145371_at",-1
"145372_at",-1
"145373_at",-1
"145374_at",-1
"145375_at",-1
"145376_at",-1
"145377_at",-1
"145378_at",-1
"145379_at",-1
"145380_at",1.2
"145381_at",-1
"145382_at",-1
"145383_at",-1
"145384_at",1.7
"145385_at",-1
"145386_at",1
"145387_at",-1
"145388_at",2.5
"145389_at",-1
"145390_at",1.2
"145391_at",-1
"145392_at",-1
"145393_at",-1
"145394_at",-1
"145395_at",-1
"145396_at",-1
"145397_at",1
"145398_i_at",-1
"145399_f_at",-1
"145400_f_at",-1
"145401_at",-1
"145402_at",1
"145403_at",-1
"145404_at",-1
"145405_at",-1
"145406_at",-1
"145407_at",-1
"145408_at",-1
"145409_at",-1
"145410_at",-1
"145411_at",-1
"145412_at",-1
"145413_at",-1
"145414_at",-1
"145415_at",-1
"145416_at",-1
"145417_at",-1
"145418_at",-1
"145419_at",-1
"145420_at",-1
"145421_at",-1
"145422_at",-1
"145423_at",-1
"145424_at",-1
"145425_at",-1
"145426_at",-1
"145427_at",-1
"145428_at",-1
"145429_i_at",-1
"145430_s_at",-1
"145431_at",-1
"145432_at",-1
"145433_at",-1
"145434_at",-1
"145435_at",-1
"145436_at",-1
"145437_at",-1
"145438_at",-1
"145439_at",-1
"145440_at",-1
"145441_r_at",-1
"145442_at",-1
"145443_at",-1
"145444_at",-1
"145445_at",-1
"145446_at",-1
"145447_at",-1
"145448_at",-1
"145449_at",-1
"145450_at",-1
"145451_at",-1
"145452_at",-1
"145453_at",-1
"145454_at",-1
"145455_at",1
"145456_at",1
"145457_at",-1
"145458_at",1
"145459_at",-1
"145460_at",1
"145461_at",1
"145462_at",-1
"145463_at",-1
"145464_at",-1
"145465_at",-1
"145466_at",-1
"145467_at",-1
"145468_at",-1
"145469_at",-1
"145470_at",-1
"145471_at",-1
"145472_at",-1
"145473_at",-1
"145474_at",-1
"145475_at",-1
"145476_at",-1
"145477_at",-1
"145478_at",-1
"145479_at",-1
"145480_at",-1
"145481_at",-1
"145482_at",-1
"145483_at",-1
"145484_at",-1
"145485_at",1
"145486_at",-1
"145487_at",-1
"145488_at",2.5
"145489_at",4
"145490_at",-1
"145491_at",-1
"145492_at",-1
"145493_at",-1
"145494_at",-1
"145495_at",-1
"145496_at",-1
"145497_at",-1
"145498_at",-1
"145499_at",-1
"145500_at",-1
"145501_at",-1
"145502_at",-1
"145503_at",-1
"145504_at",-1
"145505_i_at",-1
"145506_r_at",-1
"145507_at",-1
"145508_at",-1
"145509_at",-1
"145510_at",-1
"145511_at",-1
"145512_at",-1
"145513_at",-1
"145514_at",-1
"145515_at",-1
"145516_at",-1
"145517_at",-1
"145518_at",-1
"145519_at",-1
"145520_at",2.5
"145521_at",-1
"145522_at",-1
"145523_at",-1
"145524_at",-1
"145525_at",-1
"145526_at",-1
"145527_at",-1
"145528_at",-1
"145529_at",-1
"145530_at",-1
"145531_at",1
"145532_at",-1
"145533_at",-1
"145534_at",1
"145535_at",-1
"145536_at",-1
"145537_at",-1
"145538_at",-1
"145539_at",-1
"145540_at",-1
"145541_at",-1
"145542_at",-1
"145543_at",-1
"145544_at",-1
"145545_s_at",-1
"145546_i_at",-1
"145547_r_at",-1
"145548_at",-1
"145549_at",-1
"145550_at",-1
"145551_at",-1
"145552_at",-1
"145553_at",-1
"145554_at",-1
"145555_at",-1
"145556_at",-1
"145557_at",-1
"145558_at",-1
"145559_at",-1
"145560_at",-1
"145561_at",-1
"145562_at",-1
"145563_at",-1
"145564_at",-1
"145565_at",-1
"145566_at",-1
"145567_at",-1
"145568_at",-1
"145569_at",-1
"145570_at",-1
"145571_at",-1
"145572_at",-1
"145573_at",-1
"145574_at",-1
"145575_at",-1
"145576_at",-1
"145577_at",-1
"145578_at",1
"145579_at",-1
"145580_at",-1
"145581_at",-1
"145582_at",-1
"145583_at",-1
"145584_at",-1
"145585_at",-1
"145586_at",-1
"145587_at",-1
"145588_at",-1
"145589_at",-1
"145590_at",1
"145591_at",-1
"145592_at",-1
"145593_at",1
"145594_at",1.7
"145595_at",-1
"145596_at",-1
"145597_at",-1
"145598_at",1
"145599_at",-1
"145600_at",-1
"145601_at",-1
"145602_at",-1
"145603_at",-1
"145604_at",-1
"145605_at",1
"145606_at",-1
"145607_at",-1
"145608_at",-1
"145609_at",1.7
"145610_at",-1
"145611_at",-1
"145612_at",-1
"145613_at",-1
"145614_at",-1
"145615_at",-1
"145616_at",-1
"145617_at",-1
"145618_at",-1
"145619_at",-1
"145620_at",-1
"145621_at",-1
"145622_at",-1
"145623_at",-1
"145624_at",-1
"145625_f_at",1.7
"145626_at",-1
"145627_at",-1
"145628_at",-1
"145629_at",-1
"145630_at",-1
"145631_at",-1
"145632_at",-1
"145633_at",-1
"145634_at",-1
"145635_at",-1
"145636_at",-1
"145637_at",-1
"145638_at",-1
"145639_at",-1
"145640_at",-1
"145641_s_at",-1
"145642_at",-1
"145643_at",-1
"145644_at",-1
"145645_at",-1
"145646_at",-1
"145647_at",-1
"145648_at",-1
"145649_at",-1
"145650_at",-1
"145651_at",-1
"145652_at",-1
"145653_at",-1
"145654_at",-1
"145655_at",-1
"145656_at",1
"145657_at",-1
"145658_at",-1
"145659_at",-1
"145660_at",-1
"145661_at",-1
"145662_at",-1
"145663_at",-1
"145664_at",-1
"145665_at",1
"145666_at",-1
"145667_at",-1
"145668_at",-1
"145669_at",-1
"145670_at",-1
"145671_at",-1
"145672_at",-1
"145673_at",-1
"145674_at",-1
"145675_at",-1
"145676_at",-1
"145677_at",-1
"145678_at",-1
"145679_at",-1
"145680_at",-1
"145681_at",-1
"145682_at",-1
"145683_at",-1
"145684_at",-1
"145685_at",1.7
"145686_at",-1
"145687_at",-1
"145688_at",-1
"145689_at",-1
"145690_at",-1
"145691_at",-1
"145692_at",-1
"145693_at",-1
"145694_at",-1
"145695_at",-1
"145696_at",-1
"145697_at",-1
"145698_at",-1
"145699_at",-1
"145700_at",-1
"145701_at",-1
"145702_at",-1
"145703_at",-1
"145704_at",-1
"145705_at",1
"145706_at",-1
"145707_at",-1
"145708_at",-1
"145709_at",-1
"145710_at",-1
"145711_at",-1
"145712_at",-1
"145713_at",-1
"145714_at",-1
"145715_at",-1
"145716_at",-1
"145717_at",-1
"145718_at",-1
"145719_at",-1
"145720_at",-1
"145721_at",-1
"145722_at",-1
"145723_at",-1
"145724_at",-1
"145725_at",-1
"145726_at",-1
"145727_at",-1
"145728_at",-1
"145729_at",-1
"145730_at",-1
"145731_at",-1
"145732_at",-1
"145733_at",-1
"145734_at",-1
"145735_at",-1
"145736_at",-1
"145737_at",-1
"145738_at",-1
"145739_at",-1
"145740_at",-1
"145741_at",-1
"145742_at",-1
"145743_at",-1
"145744_at",-1
"145745_at",-1
"145746_at",-1
"145747_at",-1
"145748_at",-1
"145749_at",-1
"145750_at",-1
"145751_at",-1
"145752_at",-1
"145753_at",-1
"145754_at",-1
"145755_at",-1
"145756_at",-1
"145757_at",-1
"145758_at",-1
"145759_at",-1
"145760_at",-1
"145761_at",-1
"145762_at",-1
"145763_at",-1
"145764_at",-1
"145765_at",-1
"145766_at",-1
"145767_at",-1
"145768_at",-1
"145769_at",-1
"145770_at",-1
"145771_at",-1
"145772_at",-1
"145773_at",-1
"145774_at",-1
"145775_at",-1
"145776_at",-1
"145777_at",-1
"145778_at",-1
"145779_at",-1
"145780_at",-1
"145781_at",-1
"145782_at",-1
"145783_at",-1
"145784_at",-1
"145785_at",-1
"145786_at",-1
"145787_at",-1
"145788_at",-1
"145789_at",-1
"145790_at",-1
"145791_at",-1
"145792_at",-1
"145793_at",-1
"145794_at",-1
"145795_at",-1
"145796_at",-1
"145797_at",-1
"145798_at",-1
"145799_at",-1
"145800_at",-1
"145801_at",-1
"145802_at",-1
"145803_at",-1
"145804_at",-1
"145805_at",3.5
"145806_at",-1
"145807_at",-1
"145808_at",-1
"145809_at",1
"145810_at",-1
"145811_at",-1
"145812_at",-1
"145813_at",-1
"145814_at",-1
"145815_at",-1
"145816_at",-1
"145817_at",-1
"145818_s_at",-1
"145819_at",-1
"145820_at",-1
"145821_at",-1
"145822_at",-1
"145823_at",-1
"145824_at",-1
"145825_at",-1
"145826_at",-1
"145827_at",-1
"145828_at",-1
"145829_at",-1
"145830_at",-1
"145831_at",-1
"145832_at",-1
"145833_at",-1
"145834_at",-1
"145835_at",-1
"145836_at",-1
"145837_at",-1
"145838_at",-1
"145839_at",-1
"145840_at",-1
"145841_at",-1
"145842_at",-1
"145843_at",-1
"145844_at",-1
"145845_at",-1
"145846_at",-1
"145847_at",-1
"145848_at",-1
"145849_at",-1
"145850_i_at",-1
"145851_r_at",-1
"145852_at",-1
"145853_at",-1
"145854_at",-1
"145855_at",-1
"145856_at",-1
"145857_at",-1
"145858_at",-1
"145859_at",-1
"145860_at",-1
"145861_at",-1
"145862_at",-1
"145863_at",-1
"145864_at",-1
"145865_at",-1
"145866_at",-1
"145867_at",-1
"145868_at",-1
"145869_at",-1
"145870_at",-1
"145871_at",-1
"145872_at",-1
"145873_at",-1
"145874_at",-1
"145875_at",-1
"145876_at",-1
"145877_at",-1
"145878_at",-1
"145879_at",-1
"145880_at",-1
"145881_at",-1
"145882_at",-1
"145883_at",-1
"145884_at",-1
"145885_at",-1
"145886_at",-1
"145887_at",-1
"145888_at",-1
"145889_at",-1
"145890_at",-1
"145891_at",-1
"145892_at",-1
"145893_at",-1
"145894_at",-1
"145895_at",-1
"145896_at",-1
"145897_at",-1
"145898_at",-1
"145899_at",1
"145900_at",-1
"145901_at",-1
"145902_at",-1
"145903_at",-1
"145904_at",-1
"145905_at",-1
"145906_at",1
"145907_at",-1
"145908_at",-1
"145909_at",-1
"145910_at",-1
"145911_at",-1
"145912_at",-1
"145913_at",-1
"145914_at",-1
"145915_at",-1
"145916_at",-1
"145917_at",-1
"145918_at",-1
"145919_at",-1
"145920_at",-1
"145921_at",-1
"145922_at",-1
"145923_at",-1
"145924_at",-1
"145925_at",-1
"145926_at",-1
"145927_at",-1
"145928_at",-1
"145929_at",-1
"145930_at",-1
"145931_at",-1
"145932_at",-1
"145933_at",-1
"145934_at",-1
"145935_at",-1
"145936_at",-1
"145937_at",-1
"145938_at",-1
"145939_at",-1
"145940_at",-1
"145941_at",-1
"145942_at",-1
"145943_at",-1
"145944_at",-1
"145945_at",-1
"145946_at",-1
"145947_at",-1
"145948_at",-1
"145949_at",-1
"145950_at",-1
"145951_at",-1
"145952_at",-1
"145953_at",-1
"145954_at",1
"145955_at",-1
"145956_at",-1
"145957_at",-1
"145958_at",-1
"145959_at",-1
"145960_at",-1
"145961_at",-1
"145962_at",-1
"145963_at",-1
"145964_at",-1
"145965_at",-1
"145966_at",-1
"145967_at",-1
"145968_at",-1
"145969_at",-1
"145970_at",-1
"145971_at",-1
"145972_at",-1
"145973_at",-1
"145974_at",-1
"145975_at",-1
"145976_s_at",-1
"145977_at",-1
"145978_at",-1
"145979_at",-1
"145980_at",-1
"145981_at",-1
"145982_at",-1
"145983_at",-1
"145984_at",-1
"145985_at",-1
"145986_at",-1
"145987_at",-1
"145988_at",-1
"145989_at",-1
"145990_at",-1
"145991_at",-1
"145992_at",-1
"145993_at",-1
"145994_at",2.5
"145995_at",-1
"145996_at",-1
"145997_at",-1
"145998_at",-1
"145999_at",-1
"146000_at",-1
"146001_at",-1
"146002_at",-1
"146003_at",-1
"146004_at",-1
"146005_at",-1
"146006_at",-1
"146007_at",-1
"146008_at",-1
"146009_at",-1
"146010_at",-1
"146011_at",2
"146012_at",-1
"146013_at",-1
"146014_at",-1
"146015_at",-1
"146016_at",-1
"146017_at",-1
"146018_at",-1
"146019_at",-1
"146020_at",-1
"146021_at",-1
"146022_at",-1
"146023_at",-1
"146024_at",-1
"146025_at",-1
"146026_at",-1
"146027_at",-1
"146028_at",-1
"146029_at",-1
"146030_at",-1
"146031_at",-1
"146032_at",-1
"146033_at",-1
"146034_at",-1
"146035_at",-1
"146036_at",-1
"146037_at",-1
"146038_at",-1
"146039_at",1
"146040_at",-1
"146041_at",-1
"146042_at",-1
"146043_at",-1
"146044_at",-1
"146045_at",-1
"146046_at",-1
"146047_at",-1
"146048_at",-1
"146049_at",-1
"146050_at",-1
"146051_at",-1
"146052_at",-1
"146053_at",-1
"146054_at",-1
"146055_at",-1
"146056_at",-1
"146057_at",-1
"146058_at",-1
"146059_at",-1
"146060_at",-1
"146061_at",-1
"146062_at",-1
"146063_at",-1
"146064_at",-1
"146065_at",-1
"146066_at",-1
"146067_at",-1
"146068_at",-1
"146069_at",-1
"146070_at",-1
"146071_at",-1
"146072_at",-1
"146073_at",-1
"146074_at",-1
"146075_at",-1
"146076_at",-1
"146077_at",-1
"146078_at",-1
"146079_at",-1
"146080_at",-1
"146081_at",-1
"146082_at",-1
"146083_at",-1
"146084_at",-1
"146085_at",-1
"146086_at",-1
"146087_at",-1
"146088_at",-1
"146089_at",-1
"146090_at",-1
"146091_at",-1
"146092_at",-1
"146093_at",-1
"146094_at",-1
"146095_at",-1
"146096_at",-1
"146097_at",-1
"146098_at",-1
"146099_at",-1
"146100_at",-1
"146101_at",-1
"146102_at",-1
"146103_at",-1
"146104_at",-1
"146105_at",-1
"146106_at",1.7
"146107_at",-1
"146108_at",-1
"146109_at",-1
"146110_at",-1
"146111_at",-1
"146112_at",-1
"146113_at",-1
"146114_at",-1
"146115_at",-1
"146116_at",-1
"146117_at",-1
"146118_at",1
"146119_at",-1
"146120_at",1
"146121_at",-1
"146122_at",-1
"146123_at",-1
"146124_at",-1
"146125_at",-1
"146126_at",-1
"146127_at",-1
"146128_at",-1
"146129_at",-1
"146130_at",-1
"146131_at",-1
"146132_at",-1
"146133_at",-1
"146134_at",-1
"146135_at",-1
"146136_at",-1
"146137_at",-1
"146138_at",-1
"146139_at",-1
"146140_at",-1
"146141_at",-1
"146142_at",-1
"146143_at",-1
"146144_at",-1
"146145_at",-1
"146146_at",-1
"146147_at",-1
"146148_at",-1
"146149_at",-1
"146150_at",-1
"146151_at",-1
"146152_at",-1
"146153_at",-1
"146154_at",-1
"146155_at",-1
"146156_at",-1
"146157_at",-1
"146158_at",-1
"146159_at",-1
"146160_at",-1
"146161_at",-1
"146162_at",-1
"146163_at",-1
"146164_at",-1
"146165_at",-1
"146166_at",-1
"146167_at",-1
"146168_at",-1
"146169_at",-1
"146170_at",-1
"146171_at",-1
"146172_at",-1
"146173_at",-1
"146174_s_at",1
"146175_at",-1
"146176_at",-1
"146177_at",-1
"146178_at",-1
"146179_at",-1
"146180_at",-1
"146181_at",-1
"146182_at",-1
"146183_at",-1
"146184_at",-1
"146185_at",-1
"146186_at",-1
"146187_at",-1
"146188_at",-1
"146189_at",-1
"146190_at",-1
"146191_at",-1
"146192_at",-1
"146193_at",-1
"146194_at",-1
"146195_at",-1
"146196_at",-1
"146197_at",-1
"146198_at",1.5
"146199_at",-1
"146200_at",-1
"146201_at",-1
"146202_at",-1
"146203_at",-1
"146204_at",-1
"146205_at",-1
"146206_at",-1
"146207_at",-1
"146208_at",-1
"146209_at",-1
"146210_at",-1
"146211_at",-1
"146212_at",-1
"146213_at",-1
"146214_at",-1
"146215_at",-1
"146216_at",1.2
"146217_at",-1
"146218_at",-1
"146219_at",-1
"146220_at",-1
"146221_at",-1
"146222_at",-1
"146223_at",-1
"146224_at",-1
"146225_at",-1
"146226_at",-1
"146227_at",-1
"146228_at",-1
"146229_at",-1
"146230_at",-1
"146231_at",-1
"146232_at",-1
"146233_at",-1
"146234_at",-1
"146235_at",-1
"146236_at",-1
"146237_at",-1
"146238_at",-1
"146239_at",-1
"146240_at",-1
"146241_at",-1
"146242_at",-1
"146243_at",1
"146244_at",1
"146245_at",-1
"146246_at",-1
"146247_at",-1
"146248_at",-1
"146249_at",-1
"146250_at",-1
"146251_at",-1
"146252_at",-1
"146253_at",1
"146254_at",-1
"146255_at",-1
"146256_at",-1
"146257_at",-1
"146258_at",-1
"146259_at",-1
"146260_at",-1
"146261_at",-1
"146262_at",-1
"146263_at",-1
"146264_s_at",1
"146265_at",-1
"146266_at",1
"146267_at",-1
"146268_at",-1
"146269_at",-1
"146270_at",-1
"146271_at",-1
"146272_at",-1
"146273_at",-1
"146274_at",-1
"146275_at",-1
"146276_at",-1
"146277_at",-1
"146278_at",-1
"146279_at",-1
"146280_at",-1
"146281_at",-1
"146282_at",-1
"146283_at",-1
"146284_at",-1
"146285_at",-1
"146286_at",-1
"146287_at",-1
"146288_at",-1
"146289_at",-1
"146290_at",-1
"146291_at",-1
"146292_at",-1
"146293_at",-1
"146294_at",-1
"146295_at",-1
"146296_at",-1
"146297_at",-1
"146298_at",-1
"146299_at",-1
"146300_at",-1
"146301_at",-1
"146302_at",-1
"146303_at",-1
"146304_at",-1
"146305_at",-1
"146306_at",-1
"146307_at",-1
"146308_at",-1
"146309_at",-1
"146310_at",-1
"146311_at",-1
"146312_at",-1
"146313_at",-1
"146314_at",-1
"146315_at",-1
"146316_at",-1
"146317_at",-1
"146318_at",-1
"146319_at",-1
"146320_at",-1
"146321_at",-1
"146322_at",-1
"146323_at",-1
"146324_at",-1
"146325_at",-1
"146326_at",-1
"146327_at",-1
"146328_at",-1
"146329_at",-1
"146330_at",-1
"146331_at",-1
"146332_at",-1
"146333_at",-1
"146334_at",-1
"146335_at",-1
"146336_at",-1
"146337_at",-1
"146338_at",-1
"146339_at",-1
"146340_at",-1
"146341_at",-1
"146342_at",-1
"146343_at",-1
"146344_at",-1
"146345_at",-1
"146346_at",-1
"146347_at",-1
"146348_at",-1
"146349_at",-1
"146350_s_at",-1
"146351_i_at",-1
"146352_r_at",-1
"146353_at",-1
"146354_at",-1
"146355_at",-1
"146356_at",-1
"146357_at",-1
"146358_at",-1
"146359_at",-1
"146360_at",-1
"146361_at",-1
"146362_at",-1
"146363_at",-1
"146364_at",-1
"146365_at",-1
"146366_at",-1
"146367_at",-1
"146368_at",-1
"146369_at",-1
"146370_at",-1
"146371_at",-1
"146372_at",-1
"146373_at",-1
"146374_at",-1
"146375_at",-1
"146376_at",-1
"146377_at",-1
